epoch,split,loss_total_mean,loss_standard_mean,loss_scanpath_mean,augweight,num_batches
1,train,7.692414999008179,6.990419149398804,7.019958257675171,0.1,2
1,eval,7.7543182373046875,7.0522027015686035,7.021153450012207,0.1,1
