rank,token,count,relative_frequency
244,fotógrafo,399,0.00048129232417148965
245,quizá,397,0.0004788798313184997
246,junto,395,0.0004764673384655098
247,llegar,391,0.00047164235275952996
248,pobre,390,0.000470436106333035
249,fin,389,0.00046922985990654
250,esos,385,0.00046440487420056016
251,ideas,385,0.00046440487420056016
252,lentamente,383,0.00046199238134757027
253,luna,382,0.0004607861349210753
254,siete,380,0.00045837364206808537
255,siquiera,379,0.0004571673956415904
256,adentro,378,0.0004559611492150955
257,hombres,376,0.0004535486563621055
258,apenas,375,0.0004523424099356106
259,ante,373,0.0004499299170826206
260,pasado,371,0.00044751742422963073
261,además,370,0.0004463111778031358
262,nieve,366,0.00044148619209715594
263,frente,366,0.00044148619209715594
264,entender,362,0.00043666120639117604
265,podían,359,0.0004330424671116912
266,imbécil,358,0.0004318362206851962
267,amor,358,0.0004318362206851962
268,segundo,356,0.0004294237278322063
269,este,356,0.0004294237278322063
270,celia,356,0.0004294237278322063
271,muchas,354,0.00042701123497921635
272,mejor,353,0.0004258049885527214
273,atención,351,0.0004233924956997315
274,bajo,351,0.0004233924956997315
275,siglo,348,0.0004197737564202466
276,dice,348,0.0004197737564202466
277,tres,347,0.00041856750999375166
278,cielo,346,0.00041736126356725666
279,tampoco,345,0.0004161550171407617
280,tapial,345,0.0004161550171407617
281,ciudad,345,0.0004161550171407617
282,igual,343,0.0004137425242877718
283,tomar,342,0.0004125362778612768
284,va,342,0.0004125362778612768
285,médico,341,0.00041133003143478187
286,punto,340,0.0004101237850082869
287,mayor,339,0.00040891753858179197
288,entró,339,0.00040891753858179197
289,cuarto,339,0.00040891753858179197
290,mamá,338,0.00040771129215529697
291,todavía,338,0.00040771129215529697
292,quién,336,0.0004052987993023071
293,salía,334,0.0004028863064493171
294,atrás,334,0.0004028863064493171
295,ta,333,0.0004016800600228222
296,viento,331,0.0003992675671698323
297,lugar,328,0.0003956488278903474
298,usted,328,0.0003956488278903474
299,estamos,326,0.00039323633503735744
300,amigo,325,0.0003920300886108625
301,árboles,324,0.00039082384218436754
302,rubí,324,0.00039082384218436754
303,misma,323,0.0003896175957578726
304,parte,323,0.0003896175957578726
305,volvieron,323,0.0003896175957578726
306,seguía,322,0.0003884113493313776
307,quería,321,0.00038720510290488264
308,haber,320,0.0003859988564783877
309,aquella,320,0.0003859988564783877
310,hotel,320,0.0003859988564783877
311,miedo,319,0.0003847926100518927
312,nuestras,318,0.00038358636362539775
313,algunos,318,0.00038358636362539775
314,patineta,318,0.00038358636362539775
315,e,317,0.0003823801171989028
316,empezaron,317,0.0003823801171989028
317,ningún,317,0.0003823801171989028
318,color,316,0.00038117387077240785
319,dar,315,0.00037996762434591285
320,miró,315,0.00037996762434591285
321,sea,315,0.00037996762434591285
322,bosque,314,0.0003787613779194179
323,justo,314,0.0003787613779194179
324,hecho,312,0.000376348885066428
325,unos,312,0.000376348885066428
326,próspero,312,0.000376348885066428
327,volver,309,0.0003727301457869431
328,música,308,0.00037152389936044816
329,linterna,307,0.00037031765293395316
330,podemos,306,0.0003691114065074582
331,hoy,306,0.0003691114065074582
332,pensar,305,0.00036790516008096326
333,finalmente,303,0.0003654926672279733
334,tal,302,0.00036428642080147837
335,raro,301,0.0003630801743749834
336,iban,300,0.00036187392794848847
337,quizás,299,0.00036066768152199347
338,dormir,298,0.0003594614350954985
339,cerca,298,0.0003594614350954985
340,alguna,297,0.0003582551886690036
341,brasil,297,0.0003582551886690036
342,cartas,297,0.0003582551886690036
343,capitán,296,0.00035704894224250863
344,trabajo,295,0.0003558426958160136
345,sol,294,0.0003546364493895187
346,alegría,293,0.00035343020296302373
347,cobre,293,0.00035343020296302373
348,habitaciones,290,0.00034981146368353883
349,sola,290,0.00034981146368353883
350,sintió,290,0.00034981146368353883
351,recién,288,0.00034739897083054894
352,cara,288,0.00034739897083054894
353,cierto,286,0.000344986477977559
354,animal,286,0.000344986477977559
355,tomó,286,0.000344986477977559
356,ve,286,0.000344986477977559
357,vereda,283,0.0003413677386980741
358,final,282,0.00034016149227157914
359,llegaba,282,0.00034016149227157914
360,número,282,0.00034016149227157914
361,verdad,281,0.0003389552458450842
362,levantó,281,0.0003389552458450842
363,primer,281,0.0003389552458450842
364,bertita,280,0.00033774899941858925
365,ventana,279,0.00033654275299209425
366,historia,278,0.0003353365065655993
367,cualquier,278,0.0003353365065655993
368,pasaron,277,0.00033413026013910435
369,pasaba,275,0.0003317177672861144
